id,global_rank,state_rank,state,name,city,latitude,longitude,roof_area_sqft,annual_rain_inches,annual_capture_gallons,cooling_tower_score,cooling_confidence,cooling_tower_distance_m,facility_score,water_cost_score,roof_geometry_quality_score,final_viability_score,opportunity_type,explanation,visual_notes,review_scope,review_status,primary_visual_source,satellite_review_status,satellite_context_observation,sentinel_landsat_note,gee_note,high_res_confirmation_note,usable_roof_observation,rooftop_obstruction_flag,rooftop_obstruction_notes,cooling_visual_support,cooling_visual_confidence,site_context_note,imagery_note,reviewed_by,reviewed_at,google_earth_link,gee_reference_link,high_res_confirmation_link,review_workflow
mississippi_1e816fdb8abc,6479,86,Mississippi,,,34.990885,-89.970645,360725.4,59.23,13310871.87,0.1,0.3,608706.6710521085,1.0,0.1667,0.8218,32.06,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.990885,-89.970645",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.990885%20-89.970645,"https://www.google.com/maps?q=34.990885,-89.970645&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
mississippi_cd7eb3df7ac5,6480,87,Mississippi,,,34.521494,-88.62421,306520.61,59.23,11310699.4,0.1,0.3,589293.7110213772,1.0,0.1667,0.8265,32.06,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.521494,-88.62421",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.521494%20-88.62421,"https://www.google.com/maps?q=34.521494,-88.62421&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
mississippi_8375f5cd3098,6482,88,Mississippi,,,34.989186,-89.800805,192410.53,59.23,7100004.36,0.1,0.3,627371.9099018854,1.0,0.1667,0.8353,32.06,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.989186,-89.800805",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.989186%20-89.800805,"https://www.google.com/maps?q=34.989186,-89.800805&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
mississippi_786aac503a42,6501,89,Mississippi,,,34.266084,-89.011662,548463.46,59.23,20238460.73,0.1,0.3,628833.9070292024,1.0,0.1667,0.8054,32.05,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.266084,-89.011662",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.266084%20-89.011662,"https://www.google.com/maps?q=34.266084,-89.011662&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
mississippi_09de7b6ffa12,6536,90,Mississippi,,,34.262859,-89.014093,337183.87,59.23,12442182.59,0.1,0.3,629074.9101241571,1.0,0.1667,0.8223,32.04,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.262859,-89.014093",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.262859%20-89.014093,"https://www.google.com/maps?q=34.262859,-89.014093&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
mississippi_9ddd90a9ad63,6539,91,Mississippi,,,30.431263,-89.044449,217016.25,59.23,8007962.56,0.1,0.3,578490.9992717037,1.0,0.1667,0.8311,32.04,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/30.431263,-89.044449",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2030.431263%20-89.044449,"https://www.google.com/maps?q=30.431263,-89.044449&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
mississippi_ee19ed522366,6546,92,Mississippi,,,33.500334,-89.732579,163630.93,59.23,6038028.77,0.1,0.3,672666.8799434247,1.0,0.1667,0.836,32.04,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/33.500334,-89.732579",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2033.500334%20-89.732579,"https://www.google.com/maps?q=33.500334,-89.732579&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
mississippi_d1462ee181f0,6586,93,Mississippi,,,34.92368,-89.997514,449781.35,59.23,16597062.25,0.1,0.3,607425.5938375025,1.0,0.1667,0.8107,32.02,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.92368,-89.997514",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.92368%20-89.997514,"https://www.google.com/maps?q=34.92368,-89.997514&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
mississippi_d74aa359fb02,6601,94,Mississippi,,,33.625834,-88.634719,168969.46,59.23,6235022.08,0.1,0.3,587082.1459135014,1.0,0.1667,0.8336,32.02,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/33.625834,-88.634719",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2033.625834%20-88.634719,"https://www.google.com/maps?q=33.625834,-88.634719&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
mississippi_007eb9ab41c0,6621,95,Mississippi,,,34.255471,-88.416538,240566.9,59.23,8876988.37,0.1,0.3,562646.6375883054,1.0,0.1667,0.8267,32.01,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.255471,-88.416538",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.255471%20-88.416538,"https://www.google.com/maps?q=34.255471,-88.416538&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
mississippi_ba93fe5c9979,6623,96,Mississippi,,,34.981666,-89.793985,223813.94,59.23,8258799.29,0.1,0.3,628293.793353353,1.0,0.1667,0.8285,32.01,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.981666,-89.793985",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.981666%20-89.793985,"https://www.google.com/maps?q=34.981666,-89.793985&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
mississippi_8f14632b048e,6640,97,Mississippi,,,32.412791,-88.628446,102868.51,59.23,3795877.85,0.1,0.3,619564.7186816748,1.0,0.1667,0.8382,32.01,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/32.412791,-88.628446",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2032.412791%20-88.628446,"https://www.google.com/maps?q=32.412791,-88.628446&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
mississippi_2d5aec0cc029,6647,98,Mississippi,,,34.4815,-88.669919,554275.59,59.23,20452930.01,0.1,0.3,593666.3337225993,1.0,0.1667,0.8007,32.0,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.4815,-88.669919",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.4815%20-88.669919,"https://www.google.com/maps?q=34.4815,-88.669919&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
mississippi_ca4028b9ae52,6660,99,Mississippi,,,32.276467,-90.15484,145426.68,59.23,5366286.67,0.1,0.3,536638.5614420733,1.0,0.1667,0.8332,32.0,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/32.276467,-90.15484",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2032.276467%20-90.15484,"https://www.google.com/maps?q=32.276467,-90.15484&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
mississippi_12b145b7c6b4,6674,100,Mississippi,,,34.989333,-90.040319,1075739.12,59.23,39695085.49,0.1,0.3,601107.8875864139,1.0,0.1667,0.7577,31.99,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.989333,-90.040319",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.989333%20-90.040319,"https://www.google.com/maps?q=34.989333,-90.040319&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_20064e6800b3,11858,1,Missouri,,,39.157689,-94.444875,2191677.1,42.23,57661468.41,0.1,0.3,367216.7207906231,1.0,0.2353,0.9155,30.56,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/39.157689,-94.444875",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2039.157689%20-94.444875,"https://www.google.com/maps?q=39.157689,-94.444875&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_6c301d9c0b45,14714,2,Missouri,,,38.818215,-90.820929,6895836.81,42.23,181424570.43,0.1,0.3,506209.9873323136,1.0,0.2353,0.5523,29.86,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/38.818215,-90.820929",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2038.818215%20-90.820929,"https://www.google.com/maps?q=38.818215,-90.820929&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_19b0e5e97bf8,15804,3,Missouri,,,36.933167,-89.616036,1643357.46,42.23,43235567.99,0.1,0.3,618045.7282886949,1.0,0.2353,0.861,29.62,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/36.933167,-89.616036",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2036.933167%20-89.616036,"https://www.google.com/maps?q=36.933167,-89.616036&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_34ed97997bbd,15956,4,Missouri,,,39.287593,-94.662361,1252682.52,42.23,32957187.7,0.1,0.3,356659.3844463104,1.0,0.2353,0.8832,29.59,Balanced Opportunity,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/39.287593,-94.662361",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2039.287593%20-94.662361,"https://www.google.com/maps?q=39.287593,-94.662361&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_5a55d12b1dfc,17603,5,Missouri,,,38.481628,-90.786154,328696.65,42.23,8647775.49,0.1,0.3,547931.6789742885,1.0,0.2353,0.9127,29.29,Balanced Opportunity,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/38.481628,-90.786154",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2038.481628%20-90.786154,"https://www.google.com/maps?q=38.481628,-90.786154&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_79370fb07111,17673,6,Missouri,,,39.287326,-94.673912,161180.91,42.23,4240555.3,0.1,0.3,357131.38626151986,1.0,0.2353,0.9231,29.28,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/39.287326,-94.673912",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2039.287326%20-94.673912,"https://www.google.com/maps?q=39.287326,-94.673912&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_62050a422752,17772,7,Missouri,,,38.674974,-90.370654,176241.54,42.23,4636789.79,0.1,0.3,511314.9917436342,1.0,0.2353,0.9199,29.26,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/38.674974,-90.370654",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2038.674974%20-90.370654,"https://www.google.com/maps?q=38.674974,-90.370654&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_c52f952e4e8e,17780,8,Missouri,,,37.328441,-92.922291,143998.54,42.23,3788499.35,0.1,0.3,346620.1075857095,1.0,0.2353,0.9219,29.26,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/37.328441,-92.922291",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2037.328441%20-92.922291,"https://www.google.com/maps?q=37.328441,-92.922291&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_fef639660182,17939,9,Missouri,,,39.72936,-94.783716,196334.58,42.23,5165423.4,0.1,0.3,303152.58683909563,1.0,0.2353,0.9156,29.23,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/39.72936,-94.783716",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2039.72936%20-94.783716,"https://www.google.com/maps?q=39.72936,-94.783716&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_c4c950075f75,18005,10,Missouri,,,39.162942,-94.44128,170065.25,42.23,4474295.98,0.1,0.3,366384.1494488473,1.0,0.2353,0.9164,29.22,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/39.162942,-94.44128",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2039.162942%20-94.44128,"https://www.google.com/maps?q=39.162942,-94.44128&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_0a84d4e3d87d,18087,11,Missouri,,,37.241219,-89.597948,113588.93,42.23,2988444.1,0.1,0.3,595944.7805679702,1.0,0.2353,0.9191,29.21,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/37.241219,-89.597948",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2037.241219%20-89.597948,"https://www.google.com/maps?q=37.241219,-89.597948&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_76e2f0a4277b,18139,12,Missouri,,,37.163262,-93.332946,142796.07,42.23,3756863.22,0.1,0.3,296671.2240440961,1.0,0.2353,0.9161,29.2,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/37.163262,-93.332946",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2037.163262%20-93.332946,"https://www.google.com/maps?q=37.163262,-93.332946&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_cc70b6e493c2,18189,13,Missouri,,,38.805539,-90.664071,191153.81,42.23,5029121.02,0.1,0.3,502281.54439344496,1.0,0.2353,0.9126,29.19,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/38.805539,-90.664071",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2038.805539%20-90.664071,"https://www.google.com/maps?q=38.805539,-90.664071&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_97d2d6b8f08d,18314,14,Missouri,,,38.713858,-90.434247,157207.26,42.23,4136011.39,0.1,0.3,507676.7714013005,1.0,0.2353,0.9121,29.17,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/38.713858,-90.434247",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2038.713858%20-90.434247,"https://www.google.com/maps?q=38.713858,-90.434247&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_38b185781ba7,18322,15,Missouri,,,39.767009,-94.854794,121718.98,42.23,3202339.94,0.1,0.3,301904.74615233904,1.0,0.2353,0.9146,29.17,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/39.767009,-94.854794",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2039.767009%20-94.854794,"https://www.google.com/maps?q=39.767009,-94.854794&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_6312f9783d9a,18349,16,Missouri,,,38.807583,-90.669449,668982.47,42.23,17600453.81,0.1,0.3,502187.87715307705,1.0,0.2353,0.8794,29.16,Balanced Opportunity,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/38.807583,-90.669449",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2038.807583%20-90.669449,"https://www.google.com/maps?q=38.807583,-90.669449&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_37acb496f8a8,18353,17,Missouri,,,37.183887,-93.253534,354153.5,42.23,9317527.14,0.1,0.3,305276.73526470724,1.0,0.2353,0.8992,29.16,Balanced Opportunity,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/37.183887,-93.253534",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2037.183887%20-93.253534,"https://www.google.com/maps?q=37.183887,-93.253534&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
